Path,Source file size,Source file size human,Width,Height,Texture type,Format/source,Alpha usage,Mipmap setting,Read/Write setting,Compression setting,Web platform override,Max texture size,Estimated runtime memory,Estimated runtime memory human,Referencing assets,Usage classification,Flags,Recommended action,Risk level
Assets/DevDen Arch Viz Scotland/Textures/Balcony/flower_pot/flower_pot_1_leaf_AlbedoTransparency.png,792435,773.9 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/balcony/leaf.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/leaf.mat,Unknown,,Review if referenced,Visual QA required
Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_007.png,782018,763.7 KB,1120,1395,0,PNG,Unknown,0,0,0,WebGL,2048,6249600,6.0 MB,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Article/document page,,Review if referenced,Visual QA required
Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_006.png,781530,763.2 KB,1120,1395,0,PNG,Unknown,0,0,0,WebGL,2048,6249600,6.0 MB,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Article/document page,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Scenes/ArchViz/ReflectionProbe-2.png,774024,755.9 KB,3072,512,0,PNG,Unknown,1,0,0,None found,2048,6291456,6.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/Idyllic Italian Coast Town/Textures/M_pillartop_Normal.png,768885,750.9 KB,1024,1024,1,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_pillartop.mat,Normal map,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Balcony/flower_pot/flower_pot_1_leaf_Normal.png,764264,746.4 KB,1024,1024,1,PNG,Yes,1,0,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/balcony/leaf.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/leaf.mat,Normal map,,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_bricks_Normal.png,759715,741.9 KB,1024,1024,1,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_bricks 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_bricks 2.mat; Assets/Idyllic Italian Coast Town/Materials/M_bricks.mat,Normal map,,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_pipes_Normal.png,751414,733.8 KB,1024,1024,1,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_pipes.mat,Normal map,,Review if referenced,Visual QA required
Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_004.png,751246,733.6 KB,1120,1395,0,PNG,Unknown,0,0,0,WebGL,2048,6249600,6.0 MB,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Article/document page,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toilet_wood_1_AO.png,750568,733.0 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/toilet_wood_1.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toilet_wood_1_1_AO.png,750568,733.0 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_005.png,747479,730.0 KB,1120,1395,0,PNG,Unknown,0,0,0,WebGL,2048,6249600,6.0 MB,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Article/document page,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/palm_tree_3_leaves_normal.png,747291,729.8 KB,2048,1024,1,PNG,Unknown,1,0,1,None found,2048,8388608,8.0 MB,Assets/Animated Tropical Vegetation/Materials/palm_tree_3_leaves.mat,Normal map,,Review if referenced,Visual QA required
Assets/TerrainSampleAssets/Textures/Details/Fern_MaskMap.tif,741596,724.2 KB,1024,1024,0,TIFF,Unknown,1,0,2,WebGL,2048,4194304,4.0 MB,Assets/TerrainSampleAssets/Materials/Fern.asset,Unknown,,Review if referenced,Visual QA required
Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_AlbedoTransparency.png,741114,723.7 KB,2048,2048,0,PNG,Unknown,1,0,1,None found,2048,16777216,16.0 MB,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair34.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/Toilet/toilet_DefaultMaterial_AO.png,732271,715.1 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/M_toilet.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plate_AO.png,721509,704.6 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/plate.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plate_1_AO.png,721509,704.6 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/My_Custom/txtrs/33_quartzite pavers stone regular blocks texture-seamless.jpg,715152,698.4 KB,1024,1024,0,JPEG,Unknown,1,0,1,WebGL,2048,4194304,4.0 MB,Assets/My_Custom/mtrls/Black_Stone.mat,Unknown,,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_wall_painted_BaseMap.png,705664,689.1 KB,1024,1024,0,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 7.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_diining_chair_wood_AO.png,690358,674.2 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Dining Room/diining_chair_wood.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_wall_plaster_BaseColor.png,684618,668.6 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_bricks 2.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 10.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 3.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 4.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 5.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 6.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 8.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 9.mat; Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster.mat; Assets/Idyllic Italian Coast Town/Materials/M_window.mat,Unknown,,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_wallbricks_red_01_BaseMap.png,683140,667.1 KB,1024,1024,0,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster 1.mat,Unknown,,Review if referenced,Visual QA required
Assets/My_Custom/txtrs/84_floral wallpaper texture-seamless.jpg,681273,665.3 KB,1000,1000,0,JPEG,Unknown,1,0,1,WebGL,2048,4000000,3.8 MB,Assets/My_Custom/mtrls/Wall_Floral.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Study Room/shelf/shelf_shelf1_AlbedoTransparency.png,681094,665.1 KB,1024,1024,0,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/shelf1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/shelf1.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Air Conditioner_AO.png,674997,659.2 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Air Conditioner.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Air Conditioner_1_AO.png,674997,659.2 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/Animated Tropical Vegetation/Textures/billboards/small_tree_3_billboard_color.png,672615,656.9 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/Billboards/small_tree_3_billboard.mat,Unknown,,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_bricks_MaskMap.png,670982,655.3 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_bricks 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_bricks 2.mat; Assets/Idyllic Italian Coast Town/Materials/M_bricks.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/banana_tree_2_leaves_color.png,662550,647.0 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/banana_tree_2_leaves.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Common/Plate/plate_1_plate_1_AO.png,657746,642.3 KB,2048,2048,0,PNG,Yes,1,0,1,None found,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/plate.mat,Unknown,,Review if referenced,Visual QA required
Assets/IgniteCoders/Simple Water Shader/Resources/WaterSurface_single.tif,655032,639.7 KB,512,512,0,TIFF,Unknown,1,0,1,None found,2048,1048576,1.0 MB,Assets/IgniteCoders/Simple Water Shader/Resources/Water_mat_01.mat; Assets/IgniteCoders/Simple Water Shader/Resources/Water_mat_02.mat; Assets/IgniteCoders/Simple Water Shader/Resources/Water_mat_03.mat; Resources folder inclusion,Unknown,,Review if referenced,Visual QA required
Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch1_normal.tif,649188,634.0 KB,256,1024,5,TIFF,Unknown,1,1,,None found,1024,1048576,1.0 MB,Assets/Coconut Palm Tree Pack/Materials/Parts/Coconut_Palm_Tree_Leaf1.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Living Room/little_props/little_props_d-Recovered_1.png,648863,633.7 KB,1024,1024,0,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/little_props.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/little_props.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Balcony/balcony_mat/balcony_mat_balcony_mat1_MetallicSmoothness.png,647206,632.0 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/balcony/balcony_mat1.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_2_AO.png,640293,625.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_AO.png,640293,625.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/balcony_chair1.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_chair1_4_AO.png,640293,625.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/pillow_1_1_Metallic.png,637254,622.3 KB,1024,1024,0,PNG,Yes,1,0,1,WebGL,2048,4194304,4.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/pillow_1_Metallic.png,637254,622.3 KB,1024,1024,0,PNG,Yes,1,0,1,WebGL,2048,4194304,4.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/pillow_1.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/billboards/small_tree_2_billboard_color.png,635033,620.1 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/Billboards/small_tree_2_billboard.mat,Unknown,,Review if referenced,Visual QA required
Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_AlbedoTransparency.png,632893,618.1 KB,2048,2048,0,PNG,Unknown,1,0,1,None found,2048,16777216,16.0 MB,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair43.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dressing_mirror1_1_AO.png,628342,613.6 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dressing_mirror1_AO.png,628342,613.6 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/dressing_mirror1.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/billboards/small_tree_4_billboard_color.png,626055,611.4 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/Billboards/small_tree_4_billboard.mat,Unknown,,Review if referenced,Visual QA required
Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_AlbedoTransparency.png,621109,606.6 KB,2048,2048,0,PNG,Unknown,1,0,1,None found,2048,16777216,16.0 MB,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair33.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_coat_1_Metallic.png,620722,606.2 KB,1024,1024,0,PNG,Yes,1,0,1,WebGL,2048,4194304,4.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_coat_Metallic.png,620722,606.2 KB,1024,1024,0,PNG,Yes,1,0,1,WebGL,2048,4194304,4.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bed_coat.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bed Room/bedside_carpet/carpet_carpet_MetallicSmoothness.png,620161,605.6 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/carpet.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/bathroom_shelf/bathroom_shelf_bathroom_shelf_Normal.png,619987,605.5 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/bathroom_shelf.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_shelf.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_pillartop_MaskMap.png,618559,604.1 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_pillartop.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/small_tree_bark_color.png,615443,601.0 KB,512,512,0,PNG,Unknown,1,0,1,None found,2048,1048576,1.0 MB,Assets/Animated Tropical Vegetation/Materials/small_tree_bark.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/billboards/bamboo_3_billboard_color.png,612495,598.1 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/Billboards/bamboo_3_billboard.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/billboards/large_palm_tree_2_billboard_color.png,611808,597.5 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/Billboards/large_palm_tree_2_billboard.mat,Unknown,,Review if referenced,Visual QA required
Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_019.png,611703,597.4 KB,792,1224,0,PNG,Unknown,0,0,0,WebGL,2048,3877632,3.7 MB,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity,Article/document page,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_chimini_AlbedoTransparency.png,610701,596.4 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/chimini.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/chimini.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_pipes_BaseMap.png,610508,596.2 KB,1024,1024,0,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_pipes.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bed Room/foto_frame_3/Painting_StandPhoto_A_Paintings_House_AlbedoTransparency.png,609469,595.2 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/Paintings_House_2.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Paintings_House_2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_dinning_chair_cusion_AlbedoTransparency.png,606886,592.7 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Dining Room/dinning_chair_cusion.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/dinning_chair_cusion.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/bathroom_cabin/bathroom_cabin_bathroom_cabin_Normal.png,601273,587.2 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/bathroom_cabin.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_cabin.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_groundtiles_02_Normal.png,598972,584.9 KB,1024,1024,1,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,,Normal map,,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Common/CUTLERY/Cutlery FBX_Cutlery_Normal.png,597573,583.6 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Dining Room/Cutlery.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Cutlery.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/bathroom_wall/bathroom_wall_phong1_Normal.png,597510,583.5 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/phong1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/phong1.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bed Room/bedside_table/bedside_table_bedside_Normal.png,596746,582.8 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bedroom_wood_side_table.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bed Room/Photo_stand/fotostand_fotostand_Normal.png,596666,582.7 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/Bedroom_wood_table.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Bedroom_wood_table.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Common/door and handle/door and handles_door1_Normal.png,596622,582.6 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/door1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/door1.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Study Room/study_chair/CHair2_study_chair_seat_Normal.png,595108,581.2 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/study_chair_seat.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/study_chair_seat.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/TerrainSampleAssets/Textures/Heightmaps/Cracked_Earth01_Heightmap.tif,594044,580.1 KB,533,533,10,TIFF,Yes,0,0,1,None found,2048,1136356,1.1 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/Idyllic Italian Coast Town/Textures/M_groundtiles_02_BaseColor.png,593882,580.0 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/Animated Tropical Vegetation/Textures/small_tree_bark_normal.png,592089,578.2 KB,512,512,1,PNG,Unknown,1,0,1,None found,2048,1048576,1.0 MB,Assets/Animated Tropical Vegetation/Materials/small_tree_bark.mat,Normal map,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Study Room/study_chair/CHair2_study_chairI_Leg_Normal.png,591825,578.0 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/study_chairI_Leg.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/study_chairI_Leg.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/TerrainSampleAssets/Textures/Heightmaps/Cracked_Earth02_Heightmap.tif,590376,576.5 KB,533,533,10,TIFF,Yes,0,0,1,None found,2048,1136356,1.1 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Common/door and handle/door and handles_handle_Normal.png,588860,575.1 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Environment/handle.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Furniture Mega Pack/Textures/Cushions/Cushion01_08/Cushion01_08_mat_Cushion01_08_MetallicSmoothness.png,587678,573.9 KB,2048,2048,0,PNG,Yes,1,0,1,None found,2048,16777216,16.0 MB,Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion01_08.mat,Unknown,,Review if referenced,Visual QA required
Assets/TerrainSampleAssets/Textures/Details/BushDry_Thickness.tif,586044,572.3 KB,1024,1024,10,TIFF,Yes,1,0,2,None found,2048,4194304,4.0 MB,Assets/TerrainSampleAssets/Materials/BushDry.asset,Unknown,,Review if referenced,Visual QA required
Assets/BCaT_assets/BlackParlors/Assets/breonna-taylor-mural-img.jpeg,586038,572.3 KB,2048,1152,0,JPEG,Unknown,1,0,1,WebGL,2048,9437184,9.0 MB,Assets/BCaT_assets/BlackParlors/Assets/BreonnaTaylorMural.mat,Unknown,,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/Textures/banana_tree_2_bark_color.png,582471,568.8 KB,512,1024,0,PNG,Unknown,1,0,1,None found,2048,2097152,2.0 MB,Assets/Animated Tropical Vegetation/Materials/banana_tree_2_bark.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_1/kitchen_2_green_wood_Normal.png,579107,565.5 KB,1024,1024,1,PNG,Yes,1,1,1,WebGL,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/green_wood.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/green_wood.mat,Normal map,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_AO.png,578123,564.6 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/granite.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_beverages_MaskMap.png,575848,562.4 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_beverages 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_beverages.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Common/Interior_props/CommonPlastic01_NM.png,575150,561.7 KB,1024,1024,1,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/LightPlastic02.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/LightPlastic02.mat,Normal map,,Review if referenced,Visual QA required
