path	category	sizeBytes	packedBytes	type
Assets/LowPolyLivingRoomPack/Meshes/TV_Modern.fbx	C	19564	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Stool_4.fbx	C	19548	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Stool_3.fbx	C	19532	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Console_Modern.fbx	C	19500	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WoodFence_04.fbx	C	19484	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugRectangleLong.FBX	C	19472	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugRectangleMedium.FBX	C	19472	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/DeskClock_1.fbx	C	19468	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Pillow_Square_2.fbx	C	19468	0	GameObject
Assets/Food Pack-Demo/Mesh/Melon half.fbx	C	19388	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Table.fbx	C	19372	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Pillow_Square_1.fbx	C	19356	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WoodFence_03.fbx	C	19340	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Night_light_2.fbx	C	19292	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_07_Watered.fbx	C	19292	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_05_Watered.fbx	C	19276	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_07.fbx	C	19276	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Coffee_table_5.fbx	C	19260	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugRectangleSmall.FBX	C	19248	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_05.fbx	C	19244	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Carpet_1.fbx	C	19228	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Carpet_2.fbx	C	19228	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_04_Watered.fbx	C	19228	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_04.fbx	C	19212	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Stool_2.fbx	C	19196	0	GameObject
Assets/SimpleNaturePack/Models/Rock_01.fbx	C	19196	0	GameObject
Assets/SimpleNaturePack/Models/Rock_04.fbx	C	19196	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_1.fbx	C	19180	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_2.fbx	C	19180	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_3.fbx	C	19180	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_8.fbx	C	19180	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_9.fbx	C	19180	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Stool_1.fbx	C	19180	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WaterLand_02.fbx	C	19148	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/KitchenOven04.prefab	C	19144	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/KitchenOven03.prefab	C	19140	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_4.fbx	C	19132	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_5.fbx	C	19132	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_6.fbx	C	19132	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_7.fbx	C	19132	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer47.prefab	C	19116	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Book_10.fbx	C	19116	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_10_Watered.fbx	C	19116	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/Refrigerator03.prefab	C	19108	0	GameObject
Assets/SimpleNaturePack/Models/Rock_02.fbx	C	19100	0	GameObject
Assets/DevDen Arch Viz Scotland/Decals/Cartoon.png	C	19087	0	Texture2D
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_10.fbx	C	19084	0	GameObject
Assets/BrokenVector/LowPolyFencePack/Models/Fence Type5 Small.dae	C	19076	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_AnimalFeeder_03.fbx	C	19052	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer13.prefab	C	19045	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer36.prefab	C	19040	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Lamb leg.fbx	C	19020	0	GameObject
Assets/Food Pack-Demo/Mesh/Lamb leg.fbx	C	19020	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer33.prefab	C	19010	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Painting_Modern_1.fbx	C	18988	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer41.prefab	C	18978	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Box_Open.fbx	C	18956	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Painting_Modern_3.fbx	C	18956	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassLand_Cornor.fbx	C	18940	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WaterLand_09.fbx	C	18940	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_02_Watered.fbx	C	18924	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassLand_Cross.fbx	C	18924	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_Berrel_02_B.fbx	C	18924	0	GameObject
Assets/Food Pack-Demo/Mesh/Soda can C.fbx	C	18908	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_02.fbx	C	18908	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_Berrel_05_B.fbx	C	18908	0	GameObject
Assets/SimpleNaturePack/Models/Rock_03.fbx	C	18908	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Box_2.fbx	C	18892	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Box_1.fbx	C	18876	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/DVD_Player.fbx	C	18844	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_06_Watered.fbx	C	18844	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_08_Watered.fbx	C	18844	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Painting_Modern_2.fbx	C	18828	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_06.fbx	C	18828	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_08.fbx	C	18828	0	GameObject
Assets/LowPolyLivingRoomPack/Meshes/Coffee_table_4.fbx	C	18716	0	GameObject
Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_cabin.prefab	C	18702	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WaterLand_03.fbx	C	18652	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassLand_Stright.fbx	C	18476	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WaterLand_01.fbx	C	18460	0	GameObject
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Bedroom_wood_table_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Bedroom_wood_table_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/CommonCeramic01_2_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/CommonCeramic01_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/CommonCeramic02Biege_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/CommonCeramic02Biege_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Panels_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Panels_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_wall_mat_1_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedroom_wood_side_table_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedroom_wood_side_table_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/door1_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/door1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/flower_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/flower_2_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/flower_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_3_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/phong1_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/phong1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plant_pot_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plant_pot_2_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plant_pot_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/shelf1_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/shelf1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chairI_Leg_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chairI_Leg_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/teatable_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/teatable_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/wines_1_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/wines_2_Metallic.png	C	18397	0	Texture2D
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/wines_Metallic.png	C	18397	0	Texture2D
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Knife Holder/Knife Holder_Normal.png	C	18395	0	Texture2D
Assets/Food Pack-Demo/Mesh Collider/Salami slice A.fbx	C	18348	0	GameObject
Assets/Food Pack-Demo/Mesh/Salami slice A.fbx	C	18348	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_FarmLand_01.fbx	C	18300	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassLand_Plain.fbx	C	18300	0	GameObject
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WaterLand_04.fbx	C	18252	0	GameObject
Assets/Food Pack-Demo/Mesh/Coffee Cup C.fbx	C	18220	0	GameObject
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Mug Holder/Mug Holder_Normal.png	C	18121	0	Texture2D
Assets/Food Pack-Demo/Mesh/Hotdog A.fbx	C	18108	0	GameObject
Assets/TutorialInfo/Icons/Help_Icon.png	C	18108	0	Texture2D
Assets/BrokenVector/LowPolyFencePack/Scenes/Animated Doors Example.unity	C	18105	0	SceneAsset
Assets/Food Pack-Demo/Mesh/Ketchup Plastic Bottle.fbx	C	18060	0	GameObject
Assets/TerrainSampleAssets/Models/GrassDry_C.asset	C	18010	0	Mesh
Assets/Idyllic Italian Coast Town/Textures/leaf_hanging2.png	C	17901	0	Texture2D
Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack/LightingData.asset	C	17777	0	LightingDataAsset
Assets/Food Pack-Demo/Mesh Collider/Salami cut A.fbx	C	17692	0	GameObject
Assets/Food Pack-Demo/Mesh/Salami cut A.fbx	C	17692	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Salmon Cut.fbx	C	17596	0	GameObject
Assets/Food Pack-Demo/Mesh/Salmon Cut.fbx	C	17596	0	GameObject
Assets/Food Pack-Demo/Mesh/Pizza Margarita Slice.fbx	C	17532	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor2x4m.FBX	C	17520	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor1m.FBX	C	17440	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor2m.FBX	C	17440	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor3m.FBX	C	17440	0	GameObject
Assets/Food Pack-Demo/Mesh/Cookies.fbx	C	17372	0	GameObject
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Chopboard/Chopboard_Normal.png	C	17150	0	Texture2D
Assets/Food Pack-Demo/Mesh/Peach.fbx	C	17148	0	GameObject
Assets/Food Pack-Demo/Mesh/Tomato.fbx	C	17132	0	GameObject
Assets/Food Pack-Demo/Mesh/Candy Cane B.fbx	C	17116	0	GameObject
Assets/Food Pack-Demo/Mesh/Melon.fbx	C	17020	0	GameObject
Assets/DevDen Arch Viz Scotland/Textures/Environment/Floor Texture/floor mat 1_AO.png	C	16902	0	Texture2D
Assets/Food Pack-Demo/Mesh/Maki C1.fbx	C	16812	0	GameObject
Assets/RealBlend/URP_Demo_Import_Source.unitypackage	C	16556	0	DefaultAsset
Assets/Furniture Mega Pack/Prefabs/Kitchen/Sink06.prefab	C	16540	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/MicrowaveOven05.prefab	C	16520	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/MicrowaveOven01.prefab	C	16516	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/MicrowaveOven04.prefab	C	16511	0	GameObject
Assets/Food Pack-Demo/Mesh/Unagi.fbx	C	16508	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/MicrowaveOven02.prefab	C	16494	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/KitchenOven02.prefab	C	16492	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed13.prefab	C	16486	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed14.prefab	C	16482	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/KitchenOven01.prefab	C	16475	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer29.prefab	C	16425	0	GameObject
Assets/SubstanceAssets/LittleGamesPack/Textures/CardsAndTables/CardsAndTables_Metallic.png	C	16411	0	Texture2D
Assets/SubstanceAssets/LittleGamesPack/Textures/ChessPieces/ChessPieces_Metallic.png	C	16411	0	Texture2D
Assets/DevDen Arch Viz Scotland/Prefabs/Living Room/window.prefab	C	16352	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Salami A.fbx	C	16044	0	GameObject
Assets/Food Pack-Demo/Mesh/Salami A.fbx	C	16044	0	GameObject
Assets/BrokenVector/LowPolyFencePack/Models/Fence Type3 01.dae	C	15945	0	GameObject
Assets/Food Pack-Demo/Mesh/Peach half with seed.fbx	C	15740	0	GameObject
Assets/Food Pack-Demo/Mesh/Peach half no seed.fbx	C	15676	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Salmon fillet.fbx	C	15580	0	GameObject
Assets/Food Pack-Demo/Mesh/Salmon fillet.fbx	C	15580	0	GameObject
Assets/TutorialInfo/Layout.wlt	C	15479	0	DefaultAsset
Assets/DevDen Arch Viz Scotland/Prefabs/Kitchen Room/Dish-drainer.prefab	C	15358	0	GameObject
Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 02.dae	C	15330	0	GameObject
Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 01.dae	C	15324	0	GameObject
Assets/Food Pack-Demo/Mesh/Sushi Wood Table.fbx	C	15324	0	GameObject
Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/induction-hob.fbx	C	14988	0	GameObject
Assets/RealBlend/Art/Materials/HDRP/5BlendExample.mat	C	14958	0	Material
Assets/Food Pack-Demo/Mesh/Bundt Cake Piece.fbx	C	14780	0	GameObject
Assets/Food Pack-Demo/Mesh/Wasabi.fbx	C	14716	0	GameObject
Assets/Food Pack-Demo/Mesh/Melon Piece.fbx	C	14684	0	GameObject
Assets/Food Pack-Demo/Mesh/Tamago.fbx	C	14524	0	GameObject
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindow4m.prefab	C	14127	0	GameObject
Assets/Food Pack-Demo/Mesh/Sake Pot C.fbx	C	14108	0	GameObject
Assets/Food Pack-Demo/Mesh/Peach slice.fbx	C	14092	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed27.prefab	C	13963	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/Sink05.prefab	C	13935	0	GameObject
Assets/Food Pack-Demo/Mesh/Sake cup C.fbx	C	13932	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Bathroom/Toilet06.prefab	C	13921	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/MicrowaveOven06.prefab	C	13914	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/Refrigerator04.prefab	C	13913	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/GasStove07.prefab	C	13896	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/MicrowaveOven03.prefab	C	13894	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed11.prefab	C	13893	0	GameObject
Assets/DevDen Arch Viz Scotland/Prefabs/Dining Room/Cutlery_Set.prefab	C	13889	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed16.prefab	C	13889	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed18.prefab	C	13889	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed12.prefab	C	13887	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer48.prefab	C	13886	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/Refrigerator06.prefab	C	13886	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Bathroom/Toilet04.prefab	C	13882	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed15.prefab	C	13880	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed17.prefab	C	13875	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer50.prefab	C	13872	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Kitchen/Sink04.prefab	C	13872	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer30.prefab	C	13867	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer12.prefab	C	13851	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed21.prefab	C	13850	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed26.prefab	C	13837	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed22.prefab	C	13831	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer18.prefab	C	13830	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed24.prefab	C	13829	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed25.prefab	C	13829	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer16.prefab	C	13829	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer23.prefab	C	13829	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Beds/Bed23.prefab	C	13826	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer49.prefab	C	13826	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer42.prefab	C	13824	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer20.prefab	C	13822	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer15.prefab	C	13820	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer17.prefab	C	13819	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer22.prefab	C	13816	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer34.prefab	C	13816	0	GameObject
Assets/Furniture Mega Pack/Prefabs/Drawers/Drawer21.prefab	C	13814	0	GameObject
Assets/RealBlend/Art/Materials/BuiltIn/VariationExampleBuilt-In.mat	C	13604	0	Material
Assets/Food Pack-Demo/Mesh Collider/Bell pepper_collider.fbx	C	13596	0	GameObject
Assets/BCaT_assets/ExhibitCanvases/SoundExhibitCanvas.prefab	C	13521	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Large Palm Trees/Large Palm Tree 1.prefab	C	13508	0	GameObject
Assets/BCaT_assets/ExhibitCanvases/DigitalExhibitCanvas.prefab	C	13503	0	GameObject
Assets/BCaT_assets/ExhibitCanvases/MediaExhibitCanvas.prefab	C	13495	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Palm Trees/Palm Tree 2.prefab	C	13482	0	GameObject
Assets/RealBlend/Art/Materials/URP/VariationExampleURP.mat	C	13438	0	Material
Assets/RealBlend/Art/Materials/HDRP/VariationExample_ExperimentalSPOM.mat	C	13092	0	Material
Assets/RealBlend/Art/Materials/HDRP/VariationExample.mat	C	13082	0	Material
Assets/Food Pack-Demo/Mesh Collider/Skewer C_collider.fbx	C	13052	0	GameObject
Assets/LowPolyLivingRoomPack/ScenesDemo/LowPolyLivingRoomPack_Demo.unity	C	13038	0	SceneAsset
Assets/DevDen Arch Viz Scotland/Textures/Living Room/TV_Panels/TV_Panels_DefaultMaterial_Emissive.png	C	13023	0	Texture2D
Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch2_translucency.png	C	12997	0	Texture2D
Assets/DevDen Arch Viz Scotland/Prefabs/Kitchen Room/knife-block.prefab	C	12970	0	GameObject
Assets/DevDen Arch Viz Scotland/Textures/Dining Room/food_cloth/tablemat_1.1_Metallic.png	C	12819	0	Texture2D
Assets/Food Pack-Demo/Mesh Collider/Candy Cane_collider 1.fbx	C	12812	0	GameObject
Assets/TerrainSampleAssets/Settings/HeightmapTexture.preset	C	12675	0	Preset
Assets/Food Pack-Demo/Mesh Collider/Melon_collider.fbx	C	12652	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Large Palm Trees/Large Palm Tree 2.prefab	C	12567	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Big Palm Tree/Big Palm Tree.prefab	C	12558	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Pizza cut_collider.fbx	C	12556	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Small Trees/Small Tree 3.prefab	C	12548	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Banana Trees/Banana Tree 4.prefab	C	12546	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Banana Trees/Banana Tree 6.prefab	C	12544	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Banana Trees/Banana Tree 2.prefab	C	12542	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Banana Trees/Banana Tree 3.prefab	C	12541	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Small Trees/Small Tree 4.prefab	C	12540	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Banana Trees/Banana Tree 5.prefab	C	12538	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Small Trees/Small Tree 2.prefab	C	12538	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Banana Trees/Banana Tree 1.prefab	C	12534	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Bamboos/Bamboo 1.prefab	C	12522	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Bamboos/Bamboo 2.prefab	C	12518	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Bamboos/Bamboo 3.prefab	C	12515	0	GameObject
Assets/Animated Tropical Vegetation/Prefabs/Static/Bamboos/Bamboo 4.prefab	C	12513	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Hotdog_collider.fbx	C	12444	0	GameObject
Assets/Animated Tropical Vegetation/Shaders/StandardDoubleSided.shader	C	12435	0	Shader
Assets/Food Pack-Demo/Mesh Collider/Tomato_collider.fbx	C	12380	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Pizza_collider.fbx	C	12348	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Pretzel_collider.fbx	C	12316	0	GameObject
Assets/RealBlend/Art/Shaders/RealBlendBuiltInVariation.shader	C	12302	0	Shader
Assets/Food Pack-Demo/Mesh Collider/Melon half_collider.fbx	C	12300	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Peach_collider.fbx	C	12284	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Udon_collider.fbx	C	12268	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Lamb leg_collider.fbx	C	12172	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Salami A_collider.fbx	C	12172	0	GameObject
Assets/Food Pack-Demo/Mesh Collider/Peach half_collider.fbx	C	12156	0	GameObject
