path,width,height,format,isReadable,mipmapCount,runtimeMemoryBytes,fileBytes,maxTextureSize,textureCompression,crunched,alphaSource,sRGBTexture,wrapMode,filterMode
"Assets/BCaT_assets/LindaLeaks/Images/LL_CoopHousing_08.jpg",1180,1756,"RGBA_DXT1_SRGB",False,1,2073056,285776,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/LindaLeaks/Images/LL_CoopHousing_09.jpg",1753,1185,"R8G8B8_SRGB",False,1,14542111,282610,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/LindaLeaks/Images/LL_map.png",2048,1375,"R8G8B8A8_SRGB",False,1,22528976,6543523,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/LindaLeaks/Models/LL_AntiqueCamera.glb",1024,1024,"RGBA_DXT1_SRGB",False,11,1399104,5022528,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb",1024,1024,"RGBA_DXT1_SRGB",False,11,1399104,6004636,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/LindaLeaks/UI/LL_HallOfFameVideo_RenderTexture.renderTexture",1280,720,"R8G8B8A8_SRGB",True,1,1184,877,0,,False,,False,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_001.png",792,1224,"R8G8B8_SRGB",False,1,6786832,455322,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_002.png",583,1224,"R8G8B8_SRGB",False,1,4996120,38835,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_003.png",755,1145,"R8G8B8_SRGB",False,1,6052301,266758,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_004.png",758,1074,"R8G8B8_SRGB",False,1,5699620,266016,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_005.png",757,1059,"R8G8B8_SRGB",False,1,5612617,290827,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_006.png",699,1138,"R8G8B8_SRGB",False,1,5569210,97873,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_007.png",792,1224,"R8G8B8_SRGB",False,1,6786832,4592,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_008.png",719,814,"R8G8B8_SRGB",False,1,4097838,60412,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_009.png",753,1184,"R8G8B8_SRGB",False,1,6241840,309505,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_010.png",740,912,"R8G8B8_SRGB",False,1,4725136,58141,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_011.png",729,1112,"R8G8B8_SRGB",False,1,5675512,267551,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_012.png",754,1166,"R8G8B8_SRGB",False,1,6155124,229965,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_013.png",760,1112,"R8G8B8_SRGB",False,1,5916816,170795,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_014.png",750,1113,"R8G8B8_SRGB",False,1,5844226,212562,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_015.png",278,1000,"R8G8B8_SRGB",False,1,1946976,30880,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_016.png",759,1161,"R8G8B8_SRGB",False,1,6169369,245915,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_017.png",715,1163,"R8G8B8_SRGB",False,1,5821791,240551,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_018.png",752,1224,"R8G8B8_SRGB",False,1,6444112,117151,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_019.png",792,1224,"R8G8B8_SRGB",False,1,6786832,611703,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_020.png",792,1203,"R8G8B8_SRGB",False,1,6670408,519983,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_021.png",760,1148,"R8G8B8_SRGB",False,1,6108336,224076,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_022.png",759,1087,"R8G8B8_SRGB",False,1,5776207,128868,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_023.png",792,1224,"R8G8B8_SRGB",False,1,6786832,34446,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_024.png",764,1224,"R8G8B8_SRGB",False,1,6546928,211709,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_025.png",762,1224,"R8G8B8_SRGB",False,1,6529792,197478,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_026.png",761,1224,"R8G8B8_SRGB",False,1,6521224,122986,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_027.png",763,1224,"R8G8B8_SRGB",False,1,6538360,98546,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_028.png",758,1174,"R8G8B8_SRGB",False,1,6230220,210591,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_029.png",760,1113,"R8G8B8_SRGB",False,1,5922136,225443,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_030.png",708,1203,"R8G8B8_SRGB",False,1,5963044,435890,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_031.png",760,1224,"R8G8B8_SRGB",False,1,6512656,358642,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_032.png",686,1158,"R8G8B8_SRGB",False,1,5561692,194860,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_033.png",691,1157,"R8G8B8_SRGB",False,1,5597385,186370,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_034.png",698,1174,"R8G8B8_SRGB",False,1,5737140,214720,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_035.png",707,1103,"R8G8B8_SRGB",False,1,5459723,200737,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_036.png",792,1224,"R8G8B8_SRGB",False,1,6786832,20887,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_037.png",792,1039,"R8G8B8_SRGB",False,1,5761704,147763,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_038.png",758,1165,"R8G8B8_SRGB",False,1,6182466,151451,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_039.png",760,1163,"R8G8B8_SRGB",False,1,6188136,171430,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_040.png",759,1180,"R8G8B8_SRGB",False,1,6270316,209196,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_041.png",792,1060,"R8G8B8_SRGB",False,1,5877616,286326,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_042.png",760,1175,"R8G8B8_SRGB",False,1,6251976,201904,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/BlackRefractions/page_043.png",734,1036,"R8G8B8_SRGB",False,1,5323944,169019,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_001.png",864,1248,"R8G8B8_SRGB",False,1,7548880,206739,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_002.png",684,1124,"R8G8B8_SRGB",False,1,5382688,324130,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_003.png",685,1124,"R8G8B8_SRGB",False,1,5390556,308587,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_004.png",685,1124,"R8G8B8_SRGB",False,1,5390556,296681,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_005.png",684,1124,"R8G8B8_SRGB",False,1,5382688,305537,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_006.png",684,1122,"R8G8B8_SRGB",False,1,5373112,285447,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_007.png",671,1116,"R8G8B8_SRGB",False,1,5242828,286009,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/GettingHome/page_008.png",682,558,"R8G8B8_SRGB",False,1,2664868,122794,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_001.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,209258,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_002.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,169512,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_003.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,465720,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_004.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,751246,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_005.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,747479,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_006.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,781530,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_007.png",1120,1395,"R8G8B8_SRGB",False,1,10937776,782018,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/articles/Pages/Tesseract/page_008.png",1120,1363,"R8G8B8_SRGB",False,1,10686896,793787,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/Big Mama_s Living Room.jpg",2048,1024,"RGBA_DXT1_SRGB",False,1,2098128,5590566,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCaT_assets/Meshell_Sturgis/My Grandma's Garden.png",4096,2048,"RGBA_DXT1_SRGB",False,1,8389584,16537844,4096,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCaT_assets/Ri/360_images/dining_room.jpg",2048,1024,"RGBA_DXT1_SRGB",False,1,2098128,2253027,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCaT_assets/Ri/360_images/kitchen.jpg",2048,1024,"RGBA_DXT1_SRGB",False,1,2098128,8724936,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCaT_assets/Ri/360_images/living_room.jpg",2048,1024,"RGBA_DXT1_SRGB",False,1,2098128,10180982,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCaT_assets/Ri/360_images/living_room_2.jpg",2048,1024,"RGBA_DXT1_SRGB",False,1,2098128,2213686,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCaT_assets/Ri/glass_fish.glb",1024,1024,"RGBA_DXT5_SRGB",False,11,2797232,10489132,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/Ri/Video/Kitchen_Video_RenderTexture.renderTexture",1280,720,"B8G8R8A8_SRGB",True,1,1184,873,0,,False,,False,"Clamp","Bilinear"
"Assets/BCaT_assets/Ri/Video/TV_Video_RenderTexture.renderTexture",1280,720,"B8G8R8A8_SRGB",True,1,1184,868,0,,False,,False,"Clamp","Bilinear"
"Assets/BCaT_assets/Ri/Video/Vanity_Video_RenderTexture.renderTexture",1280,720,"B8G8R8A8_SRGB",True,1,1184,872,0,,False,,False,"Clamp","Bilinear"
"Assets/BCaT_assets/SewingRoom/bed.glb",2048,2048,"RGBA_DXT1_SRGB",False,12,5593408,21972076,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/SewingRoom/needle_and_thread.glb",256,256,"RGBA_DXT1_SRGB",False,9,88384,86304,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/SewingRoom/old_sewing_box.glb",2048,2048,"RGBA_DXT1_SRGB",False,12,5593408,4369120,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/SewingRoom/pillow__quilt.glb",2048,2048,"RGBA_DXT1_SRGB",False,12,5593408,13420528,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/SewingRoom/sewing_machine.glb",1024,1024,"RGBA_DXT1_SRGB",False,11,1399104,762504,0,,False,,False,"Repeat","Trilinear"
"Assets/BCaT_assets/SewingRoom/VideoTexture.renderTexture",1920,1080,"R8G8B8A8_UNorm",True,1,1184,859,0,,False,,False,"Clamp","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/dishwasher/Texture_0 _00.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593408,292413,4096,CompressedHQ,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/dishwasher/Texture_1 _01.png",2048,2048,"RGBA_DXT1_UNorm",False,12,5593408,417536,4096,CompressedHQ,False,FromInput,False,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/dishwasher/Texture_2 _02.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,1682613,4096,CompressedHQ,False,FromInput,False,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/drone/Texture_2 _00.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797232,970365,2048,CompressedHQ,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/drone/Texture_3 _01.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399104,2075038,2048,CompressedHQ,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/generic_tulip_flower/Texture_0 _00.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399104,3381213,2048,CompressedHQ,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/generic_tulip_flower/Texture_1 _01.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797232,2252034,2048,CompressedHQ,False,FromInput,False,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/generic_tulip_flower/Texture_2 _02.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797232,3965650,2048,CompressedHQ,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/metal_table_asset/Texture_0 _00.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593408,12377140,4096,CompressedHQ,False,FromInput,True,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/metal_table_asset/Texture_1 _01.png",2048,2048,"RGBA_DXT1_UNorm",False,12,5593408,8796351,4096,CompressedHQ,False,FromInput,False,"Repeat","Bilinear"
"Assets/BCAT_GLB_TextureRemediation/metal_table_asset/Texture_2 _02.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,12298145,4096,CompressedHQ,False,FromInput,False,"Repeat","Bilinear"
"Assets/BrokenVector/LowPolyFencePack/Materials/Colorsheets/Colorsheet Wood Brown.png",8,8,"R8G8B8_SRGB",False,1,1424,166,32,Uncompressed,False,FromInput,True,"Clamp","Point"
"Assets/BrokenVector/LowPolyFencePack/Materials/Colorsheets/Colorsheet Wood Red.png",8,8,"R8G8B8_SRGB",False,1,1424,166,32,Uncompressed,False,FromInput,True,"Clamp","Point"
"Assets/BrokenVector/LowPolyFencePack/Materials/Colorsheets/Colorsheet Wood Yellow.png",8,8,"R8G8B8_SRGB",False,1,1424,166,32,Uncompressed,False,FromInput,True,"Clamp","Point"
"Assets/BrokenVector/LowPolyFencePack/Materials/Occlusion/Occlusion Wood.png",8,8,"R8G8B8_SRGB",False,1,1424,158,32,Uncompressed,False,FromInput,True,"Clamp","Point"
"Assets/Coconut Palm Tree Pack/Textures/Coconut_Palm_Tree_AFS.psd",1024,1024,"RGBA_DXT5_SRGB",True,11,2797232,3606262,2048,Compressed,False,FromInput,True,"Repeat","Trilinear"
"Assets/Coconut Palm Tree Pack/Textures/Coconut_Palm_Tree_diffuse.psd",1024,1024,"RGBA_DXT5_SRGB",True,11,2797232,15023852,2048,Compressed,False,FromInput,True,"Repeat","Trilinear"
"Assets/Coconut Palm Tree Pack/Textures/Coconut_Palm_Tree_normalspec.psd",1024,1024,"RGBA_DXT5_UNorm",True,11,2797232,2418758,2048,Compressed,False,FromInput,False,"Repeat","Trilinear"
"Assets/Coconut Palm Tree Pack/Textures/Coconut_Palm_Tree_normalspec_bark.psd",1024,1024,"RGBA_DXT5_SRGB",True,11,2797266,2418758,2048,Compressed,False,FromInput,True,"Repeat","Trilinear"
"Assets/Coconut Palm Tree Pack/Textures/Coconut_Palm_Tree_transgloss.psd",1024,1024,"RGBA_DXT5_SRGB",True,11,2797232,843662,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Bark1_diffuse.psd",512,512,"RGBA_DXT5_SRGB",False,10,700080,1604144,1024,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Bark1_normal.tif",512,512,"RGBA_DXT5_UNorm",True,10,700080,897560,1024,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Bark2_diffuse.psd",512,1024,"RGBA_DXT5_SRGB",False,11,1399152,3209178,1024,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Bark2_normal.tif",512,1024,"RGBA_DXT5_UNorm",True,11,1399152,1924258,1024,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Bark_diffuse.tif",512,1024,"RGBA_DXT1_SRGB",True,11,700064,1272484,1024,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Bark_gloss.tif",256,512,"RGBA_DXT5_SRGB",True,10,350576,40348,1024,Compressed,False,FromGrayScale,True,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Bark_normal.tif",512,1024,"RGBA_DXT5_UNorm",True,11,1399152,1221470,1024,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch1_diffuse.psd",256,1024,"RGBA_DXT5_SRGB",True,11,700690,1450017,1024,Compressed,False,FromInput,True,"Clamp","Trilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch1_gloss.png",64,256,"RGBA_DXT5_SRGB",True,9,44784,4349,1024,Compressed,False,FromGrayScale,True,"Clamp","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch1_normal.tif",256,1024,"RGBA_DXT5_UNorm",True,11,700177,649188,1024,Compressed,False,FromInput,False,"Clamp","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch1_shadowoffset.png",64,256,"RGBA_DXT5_SRGB",True,9,44823,136,1024,Compressed,False,FromGrayScale,True,"Clamp","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch1_translucency.png",64,256,"RGBA_DXT5_SRGB",True,9,44823,9605,1024,Compressed,False,FromGrayScale,True,"Clamp","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch2_diffuse.psd",512,1024,"RGBA_DXT5_SRGB",True,11,1399186,2017864,1024,Compressed,False,FromInput,True,"Clamp","Trilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch2_gloss.png",128,256,"RGBA_DXT5_SRGB",True,9,88432,10340,1024,Compressed,False,FromGrayScale,True,"Clamp","Bilinear"
"Assets/Coconut Palm Tree Pack/Textures/Parts/Coconut_Palm_Tree_Branch2_normal.png",512,1024,"RGBA_DXT5_UNorm",True,11,1399185,540374,1024,Compressed,False,FromInput,False,"Clamp","Bilinear"
