path,type,fileBytes,vertices,triangles,subMeshes,reason
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/book_5.mat","Material",3860,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/book_6.mat","Material",3859,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/book_7.mat","Material",3859,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/book_8.mat","Material",3859,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/book_9.mat","Material",3860,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/book_10.mat","Material",3860,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/Furniture_Atlas_1.mat","Material",10051,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/imac.mat","Material",4111,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/LightBulb02On.mat","Material",10219,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/LightChrome01.mat","Material",9591,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/LightPlastic02.mat","Material",9676,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/Notepad.mat","Material",4052,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/PictureBorder01.mat","Material",9444,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/PictureImage03.mat","Material",9594,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/shelf1.mat","Material",4101,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/study_chair_seat.mat","Material",9950,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/study_chairI_Leg.mat","Material",9949,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/studyroom_floor3.mat","Material",4030,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/studyroom_wall3.mat","Material",4030,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Materials/Study Room/table1.mat","Material",10036,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony/balcony_ chair.fbx","GameObject",96950,629,444,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony/balcony_mat.fbx","GameObject",35141,40,66,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony/balcony_table.fbx","GameObject",148356,932,704,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony/flower_pot_1.fbx","GameObject",605392,19721,17730,4,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Balcony/Materials/balcony_chair1.mat","Material",3736,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/2.fbx","GameObject",24828010,23657,24624,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_cabin.fbx","GameObject",80853,412,242,7,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_shelf.fbx","GameObject",24224,116,70,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","GameObject",26000,252,126,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wash.fbx","GameObject",181649,616,468,3,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/ceiling lamp.fbx","GameObject",43904,403,510,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials/CommonPlastic01.mat","Material",3764,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials/LightPlastic01.mat","Material",3763,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials/Mirror01.mat","Material",3757,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/metaldryer.FBX","GameObject",185738,859,956,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/Mirror02_1.FBX","GameObject",33872,36,26,3,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/shower.FBX","GameObject",435994,1007,1056,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/toilet.FBX","GameObject",164059,410,410,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/toilet_accesories.fbx","GameObject",3059744,80421,75546,28,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/tolpaper.FBX","GameObject",131537,364,284,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/washingmachine(front closed).FBX","GameObject",85391,470,410,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bathroom/washingmachine.FBX","GameObject",164907,488,390,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/bed_1.fbx","GameObject",260544,5192,7560,4,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedside_lamp1.fbx","GameObject",55440,1450,1260,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedside_table.fbx","GameObject",45130,212,138,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedsider.fbx","GameObject",152344,1440,1188,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/carpet.fbx","GameObject",25488,88,66,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/dressing_mirror.fbx","GameObject",67599,365,276,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/fotostand.fbx","GameObject",14638,24,12,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/Materials/CommonCeramic01.mat","Material",3873,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/Painting_Photo_B.FBX","GameObject",23392,76,44,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/Painting_Small_C.FBX","GameObject",22960,66,36,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/Painting_StandPhoto_A.FBX","GameObject",24112,96,52,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/Painting_StandPhoto_C.FBX","GameObject",24576,110,60,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Bed Room/VaseFloor02_1.FBX","GameObject",80656,622,820,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/airconditioner.FBX","GameObject",120579,295,284,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/lamp.fbx","GameObject",92272,1414,1556,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/magazine.FBX","GameObject",34720,544,498,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/magazine1.FBX","GameObject",19676,36,20,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/Materials/magazine1.mat","Material",3758,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/Materials/No Name.mat","Material",3716,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/notepad.obj","GameObject",96734,911,1188,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/plate_1.fbx","GameObject",99648,1922,3520,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/socket.FBX","GameObject",318176,1326,770,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Common/switch.FBX","GameObject",65001,142,108,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Dining Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Dining Room/Cutlery.obj","GameObject",164843,1693,1668,5,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Dining Room/dinning_chair.fbx","GameObject",1325633,2786,3888,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Dining Room/dinning_table.fbx","GameObject",44861,208,104,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Dining Room/Table_mat.fbx","GameObject",36800,507,744,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Dining Room/trash-can.fbx","GameObject",36780,836,798,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Environment","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Environment/archviz.fbx","GameObject",259296,6175,4587,31,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/chopping-board.fbx","GameObject",29568,363,276,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/coffeemachine.FBX","GameObject",575639,1874,1384,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/dish-rack.fbx","GameObject",42924,2208,1104,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/frifge.fbx","GameObject",34352,660,408,3,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/induction-hob.fbx","GameObject",14988,64,46,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Kettle.fbx","GameObject",53008,921,864,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/kitchen_2.fbx","GameObject",141968,992,604,24,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/kitchen_bottom.fbx","GameObject",531328,8478,6613,76,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/kitchen_top.fbx","GameObject",345824,2372,1570,64,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/kitchen_top_piece.fbx","GameObject",22624,16,8,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/knife-block.fbx","GameObject",24784,76,48,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/knife1.fbx","GameObject",20892,233,256,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/knife2.fbx","GameObject",19724,201,216,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials/Chopboard_mat.mat","Material",3798,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials/drainer.mat","Material",3793,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials/Knife_Holder_mat.mat","Material",3801,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials/knives.mat","Material",3792,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials/Mug_Holder_mat.mat","Material",3799,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/Materials/No Name.mat","Material",3780,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/mug-tree.fbx","GameObject",57248,1313,1392,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/side_piece.fbx","GameObject",3809312,2017,1236,45,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/TOASTER.obj","GameObject",83712,1077,1072,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/chair_5.FBX","GameObject",106032,2238,2808,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/laptop.FBX","GameObject",78849,259,200,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/Materials/Remote.mat","Material",3769,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/RemoteControl.FBX","GameObject",96347,188,186,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/sofa_2.obj","GameObject",440972,4127,4742,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/Tea Table.fbx","GameObject",87049,324,252,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/TV.FBX","GameObject",34848,160,140,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/TV_Panels.FBX","GameObject",33488,52,32,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/TV_Shelf.FBX","GameObject",38816,272,188,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Living Room/window.fbx","GameObject",58848,724,524,6,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/books.FBX","GameObject",39768560,1040,740,10,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/CHair2.fbx","GameObject",4769290,3739,4680,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Imac.fbx","GameObject",45920,736,708,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/LightTable06_1.FBX","GameObject",203440,1927,1588,3,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/defaultMat.mat","Material",3732,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/LightBulb02.mat","Material",3870,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/LightChrome01.mat","Material",3761,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/LightPlastic02.mat","Material",3872,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/PictureBorder01.mat","Material",3763,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/PictureImage01.mat","Material",3763,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Pen.FBX","GameObject",151056,2759,2024,8,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Picture01_3.FBX","GameObject",32432,60,30,2,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/Rug_Square_3.obj","GameObject",3100,40,24,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/shelf.fbx","GameObject",52303,456,380,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Models/Study Room/table.fbx","GameObject",32608,299,204,1,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Balcony","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Balcony/Balcony-Carpet.prefab","GameObject",2897,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Balcony/Balcony_ chair.prefab","GameObject",2899,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Balcony/Balcony_table.prefab","GameObject",2896,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Balcony/flower_pot_1.prefab","GameObject",3099,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom Mirror.prefab","GameObject",3031,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_cabin.prefab","GameObject",18702,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/bathroom_shelf.prefab","GameObject",2886,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","GameObject",2887,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/BathroomGlass.prefab","GameObject",2883,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/BathroomShelf.prefab","GameObject",3281,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/ceiling lamp.prefab","GameObject",2962,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Metaldryer.prefab","GameObject",2884,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/shower.prefab","GameObject",2880,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Toilet Paper.prefab","GameObject",2886,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Toilet-Sink.prefab","GameObject",2887,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/toilet_accesories.prefab","GameObject",72005,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Towel Holder.prefab","GameObject",2961,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Wash Basin.prefab","GameObject",7004,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Washingmachine-1.prefab","GameObject",2892,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Washingmachine-2.prefab","GameObject",3546,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Bed side_table.prefab","GameObject",2890,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Bed.prefab","GameObject",20684,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/BedRoom carpet.prefab","GameObject",3544,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Bedside_lamp.prefab","GameObject",2967,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/bedsider.prefab","GameObject",3538,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Dressing_mirror.prefab","GameObject",2962,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/fotostand.prefab","GameObject",2883,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/PhotoFrames.prefab","GameObject",11275,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Common","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Common/AirConditioner.prefab","GameObject",2888,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Common/lamp.prefab","GameObject",2949,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Prefabs/Common/Magazine-2.prefab","GameObject",2893,0,0,0,name/path heuristic
